EcoCar Accessory Log
16:26:9
millis, Trunk Temp, Ambient Temp, Cabin Temp, Accessory VBatt, FC Power

22250,-30,0,22,9

22268,-30,0,22,9

22287,-30,0,22,9

22306,-30,0,22,9

22326,-30,0,22,9

22345,-30,0,22,9

22364,-30,0,22,9

22383,-30,0,22,9

22399,-30,0,22,9

22418,-30,0,22,9

22436,-30,0,22,9

22452,-30,0,22,9

22474,-30,0,22,9

22491,-30,0,22,9

22510,-30,0,22,9

22529,-30,0,22,9

22547,-30,0,22,9

22563,-30,0,22,9

22580,-30,0,22,9

22600,-30,0,22,9

22621,-30,0,22,9

22641,-30,0,22,9

22658,-30,0,22,9

22676,-30,0,22,9

22696,-30,0,22,9

22716,-30,0,22,9

22735,-30,0,22,9

22753,-30,0,22,9

22771,-30,0,22,9

22791,-30,0,22,9

22808,-30,0,22,9

22827,-30,0,22,9

22845,-30,0,22,9

22864,-30,0,22,9

22882,-30,0,22,9

22903,-30,0,22,9

22923,-30,0,22,9

22941,-30,0,22,9

22962,-30,0,22,9

22983,-30,0,22,9

23003,-30,0,22,9

23021,-30,0,22,9

23043,-30,0,22,9

23062,-30,0,22,9

23081,-30,0,22,9

23099,-30,0,22,9

23116,-30,0,22,9

23134,-30,0,22,9

23153,-30,0,22,9

23172,-30,0,22,9

23191,-30,0,22,9

23210,-30,0,22,9

23225,-30,0,22,9

23243,-30,0,22,9

23263,-30,0,22,9

23281,-30,0,22,9

23297,-30,0,22,9

23315,-30,0,22,9

23333,-30,0,22,9

23349,-30,0,22,9

23366,-30,0,22,9

23382,-30,0,22,9

23398,-30,0,22,9

23415,-30,0,22,9

23429,-30,0,22,9

23447,-30,0,22,9

23465,-30,0,22,9

23483,-30,0,22,9

23500,-30,0,22,9

23520,-30,0,22,9

23540,-30,0,22,9

23557,-30,0,22,9

23578,-30,0,22,9

23597,-30,0,22,9

23613,-30,0,-30,9

23628,-30,0,-30,9

23642,-30,0,22,9

23658,-30,0,22,9

23674,-30,0,22,9

23688,-30,0,22,9

23704,-30,0,22,9

23723,-30,0,22,9

23738,-30,0,22,5

23755,-30,0,22,5

23770,-30,0,22,9

23784,-30,0,22,9

23800,-30,0,22,9

23815,-30,0,22,9

23869,-30,0,22,9

23884,-30,0,22,9

23900,-30,0,22,9

23917,-30,0,22,9

23935,-30,0,22,9

23952,-30,0,22,9

23971,-30,0,22,9

23989,-30,0,22,9

24006,-30,0,22,9

24023,-30,0,22,9

24042,-30,0,22,9

24060,-30,0,22,9

24082,-30,0,22,9

24101,-30,0,22,9

24121,-30,0,22,9

24139,-30,0,22,9

24158,-30,0,22,9

24176,-30,0,22,9

24193,-30,0,22,9

24212,-30,0,22,9

24232,-30,0,22,9

24254,-30,0,22,9

24275,-30,0,22,9

24294,-30,0,22,9

24312,-30,0,22,9

24331,-30,0,22,9

24353,-30,0,22,9

24371,-30,0,22,9

24387,-30,0,22,9

24406,-30,0,22,9

24424,-30,0,22,9

24441,-30,0,22,9

24461,-30,0,22,9

24479,-30,0,22,9

24497,-30,0,22,9

24515,-30,0,22,9

24532,-30,0,22,9

24553,-30,0,22,9

24574,-30,0,22,9

24597,-30,0,22,9

24617,-30,0,22,9

24637,-30,0,22,9

24654,-30,0,22,9

24675,-30,0,22,9

24694,-30,0,22,9

24713,-30,0,22,9

24731,-30,0,22,9

24748,-30,0,22,9

24764,-30,0,22,9

24782,-30,0,22,9

24800,-30,0,22,9

24820,-30,0,22,9

24843,-30,0,22,9

24863,-30,0,22,9

24878,-30,0,22,9

24899,-30,0,22,9

24921,-30,0,22,9

24940,-30,0,22,9

24959,-30,0,22,9

24979,-30,0,22,9

24998,-30,0,22,9

25014,-30,0,22,9

25034,-30,0,22,9

25053,-30,0,22,9

25069,-30,0,22,9

25091,-30,0,22,9

25111,-30,0,22,9

25131,-30,0,22,9

25150,-30,0,22,9

25170,-30,0,22,9

25189,-30,0,-30,9

25210,-30,0,-30,9

25233,-30,0,22,9

25255,-30,0,22,9

25272,-30,0,22,9

25290,-30,0,22,9

25309,-30,0,22,9

25329,-30,0,22,9

25347,-30,0,22,5

25367,-30,0,22,5

25384,-30,0,22,9

25401,-30,0,22,9

25421,-30,0,22,9

25441,-30,0,22,9

25462,-30,0,22,9

25481,-30,0,22,9

25500,-30,0,22,9

25521,-30,0,22,9

25542,-30,0,22,9

25562,-30,0,22,9

25582,-30,0,22,9

25602,-30,0,22,9

25622,-30,0,22,9

25645,-30,0,22,9

25668,-30,0,22,9

25690,-30,0,22,9

25711,-30,0,22,9

25731,-30,0,22,9

25752,-30,0,22,9

25769,-30,0,22,9

25790,-30,0,22,9

25809,-30,0,22,9

25829,-30,0,22,9

25849,-30,0,22,9

25865,-30,0,22,9

25884,-30,0,22,9

25901,-30,0,22,9

25919,-30,0,22,9

25937,-30,0,22,9

25956,-30,0,22,9

25973,-30,0,22,9

25989,-30,0,22,9

26007,-30,0,22,9

26027,-30,0,22,9

26046,-30,0,22,9

26065,-30,0,22,9

26085,-30,0,22,9

26103,-30,0,22,9

26120,-30,0,22,9

26139,-30,0,22,9

26155,-30,0,22,9

26173,-30,0,22,9

26193,-30,0,22,9

26212,-30,0,22,9

26232,-30,0,22,9

26253,-30,0,22,9

26271,-30,0,22,9

26291,-30,0,22,9

26311,-30,0,22,9

26332,-30,0,22,9

26357,-30,0,22,9

26375,-30,0,22,9

26394,-30,0,22,9

26413,-30,0,22,9

26430,-30,0,22,9

26449,-30,0,22,9

26471,-30,0,22,9

26490,-30,0,22,9

26506,-30,0,22,9

26527,-30,0,22,9

26545,-30,0,22,9

26565,-30,0,22,9

26585,-30,0,22,9

26602,-30,0,22,9

26620,-30,0,22,9

26638,-30,0,22,9

26656,-30,0,22,9

26674,-30,0,22,9

26694,-30,0,22,9

26712,-30,0,22,9

26731,-30,0,22,9

26751,-30,0,22,9

26772,-30,0,22,9

26794,-30,0,22,9

26814,-30,0,-30,9

26835,-30,0,-30,9

26854,-30,0,22,9

26873,-30,0,22,9

26891,-30,0,22,9

26909,-30,0,22,9

26926,-30,0,22,9

26946,-30,0,22,9

26965,-30,0,22,5

26983,-30,0,22,5

27005,-30,0,22,9

27023,-30,0,22,9

27043,-30,0,22,9

27060,-30,0,22,9

27079,-30,0,22,9

27096,-30,0,22,9

27115,-30,0,22,9

27132,-30,0,22,9

27151,-30,0,22,9

27169,-30,0,22,9

27189,-30,0,22,9

27209,-30,0,22,9

27231,-30,0,22,9

27253,-30,0,22,9

27271,-30,0,22,9

27292,-30,0,22,9

27313,-30,0,22,9

27335,-30,0,22,9

27358,-30,0,22,9

27380,-30,0,22,9

27399,-30,0,22,9

27418,-30,0,22,9

27438,-30,0,22,9

27459,-30,0,22,9

27477,-30,0,22,9

27498,-30,0,22,9

27522,-30,0,22,9

27544,-30,0,22,9

27564,-30,0,22,9

27585,-30,0,22,9

27608,-30,0,22,9

27627,-30,0,22,9

27647,-30,0,22,9

27668,-30,0,22,9

27685,-30,0,22,9

27703,-30,0,22,9

27722,-30,0,22,9

27739,-30,0,22,9

27759,-30,0,22,9

27777,-30,0,22,9

27793,-30,0,22,9

27814,-30,0,22,9

27833,-30,0,22,9

27853,-30,0,22,9

27871,-30,0,22,9

27891,-30,0,22,9

27913,-30,0,22,9

27933,-30,0,22,9

27950,-30,0,22,9

27971,-30,0,22,9

27992,-30,0,22,9

28009,-30,0,22,9

28025,-30,0,22,9

28041,-30,0,22,9

28057,-30,0,22,9

28073,-30,0,22,9

28090,-30,0,22,9

28107,-30,0,22,9

28125,-30,0,22,9

28144,-30,0,22,9

28161,-30,0,22,9

28179,-30,0,22,9

28195,-30,0,22,9

28216,-30,0,22,9

28233,-30,0,22,9

28253,-30,0,22,9

28272,-30,0,22,9

28293,-30,0,22,9

28315,-30,0,22,9

28337,-30,0,22,9

28359,-30,0,22,9

28381,-30,0,22,9

28400,-30,0,22,9

28418,-30,0,22,9

28437,-30,0,-30,9

28465,-30,0,-30,9

28491,-30,0,22,9

28515,-30,0,22,9

28533,-30,0,22,9

28558,-30,0,22,9

28579,-30,0,22,9

28598,-30,0,22,9

28618,-30,0,22,5

28641,-30,0,22,5

28664,-30,0,22,9

28683,-30,0,22,9

28701,-30,0,22,9

28721,-30,0,22,9

28742,-30,0,22,9

28763,-30,0,22,9

28782,-30,0,22,9

28804,-30,0,22,9

28823,-30,0,22,9

28847,-30,0,22,9

28867,-30,0,22,9

28890,-30,0,22,9

28913,-30,0,22,9

28932,-30,0,22,9

28950,-30,0,22,9

28973,-30,0,22,9

28992,-30,0,22,9

29016,-30,0,22,9

29042,-30,0,22,9

29068,-30,0,22,9

29092,-30,0,22,9

29112,-30,0,22,9

29132,-30,0,22,9

29154,-30,0,22,9

29179,-30,0,22,9

29200,-30,0,22,9

29221,-30,0,22,9

29239,-30,0,22,9

29256,-30,0,22,9

29276,-30,0,22,9

29294,-30,0,22,9

29313,-30,0,22,9

29333,-30,0,22,9

29352,-30,0,22,9

29368,-30,0,22,9

29385,-30,0,22,9

29404,-30,0,22,9

29423,-30,0,22,9

29440,-30,0,22,9

29458,-30,0,22,9

29478,-30,0,22,9

29499,-30,0,22,9

29515,-30,0,22,9

29537,-30,0,22,9

29560,-30,0,22,9

29578,-30,0,22,9

29594,-30,0,22,9

29615,-30,0,22,9

29637,-30,0,22,9

29656,-30,0,22,9

29677,-30,0,22,9

29694,-30,0,22,9

29711,-30,0,22,9

29730,-30,0,22,9

29751,-30,0,22,9

29769,-30,0,22,9

29787,-30,0,22,9

29805,-30,0,22,9

29825,-30,0,22,9

29842,-30,0,22,9

29863,-30,0,22,9

29879,-30,0,22,9

29899,-30,0,22,9

29916,-30,0,22,9

29932,-30,0,22,9

29951,-30,0,22,9

29969,-30,0,22,9

29989,-30,0,22,9

30009,-30,0,22,9

30029,-30,0,22,9

30047,-30,0,22,9

30064,-30,0,22,9

30089,-30,0,22,9

30109,-30,0,22,9

30126,-30,0,-30,9

30145,-30,0,-30,9

30165,-30,0,22,9

30186,-30,0,22,9

30207,-30,0,22,9

30224,-30,0,22,9

30242,-30,0,22,9

30260,-30,0,22,9

30279,-30,0,22,5

30298,-30,0,22,5

30319,-30,0,22,9

30340,-30,0,22,9

30358,-30,0,22,9

30375,-30,0,22,9

30392,-30,0,22,9

30408,-30,0,22,9

30426,-30,0,22,9

30445,-30,0,22,9

30465,-30,0,22,9

30485,-30,0,22,9

30504,-30,0,22,9

30525,-30,0,22,9

30546,-30,0,22,9

30565,-30,0,22,9

30583,-30,0,22,9

30600,-30,0,22,9

30617,-30,0,22,9

30639,-30,0,22,9

30661,-30,0,22,9

30678,-30,0,22,9

30698,-30,0,22,9

30718,-30,0,22,9

30739,-30,0,22,9

30760,-30,0,22,9

30778,-30,0,22,9

30798,-30,0,22,9

30818,-30,0,22,9

30836,-30,0,22,9

30854,-30,0,22,9

30874,-30,0,22,9

30895,-30,0,22,9

30912,-30,0,22,9

30933,-30,0,22,9

30950,-30,0,22,9

30969,-30,0,22,9

30989,-30,0,22,9

31009,-30,0,22,9

31027,-30,0,22,9

31049,-30,0,22,9

31072,-30,0,22,9

31095,-30,0,22,9

31116,-30,0,22,9

31134,-30,0,22,9

31155,-30,0,22,9

31175,-30,0,22,9

31196,-30,0,22,9

31217,-30,0,22,9

31237,-30,0,22,9

31261,-30,0,22,9

31283,-30,0,22,9

31305,-30,0,22,9

31325,-30,0,22,9

31347,-30,0,22,9

31367,-30,0,22,9

31385,-30,0,22,9

31407,-30,0,22,9

31429,-30,0,22,9

31447,-30,0,22,9

31467,-30,0,22,9

31487,-30,0,22,9

31513,-30,0,22,9

31537,-30,0,22,9

31562,-30,0,22,9

31585,-30,0,22,9

31608,-30,0,22,9

31628,-30,0,22,9

31653,-30,0,22,9

31677,-30,0,22,9

31701,-30,0,22,9

31728,-30,0,22,9

31751,-30,0,22,9

31778,-30,0,22,9

31801,-30,0,22,9

31826,-30,0,22,9

31851,-30,0,-30,9

31877,-30,0,-30,9

31903,-30,0,22,9

31926,-30,0,22,9

31953,-30,0,22,9

31980,-30,0,22,9

32004,-30,0,22,9

32026,-30,0,22,9

32053,-30,0,22,5

32075,-30,0,22,5

32101,-30,0,22,9

32123,-30,0,22,9

32141,-30,0,22,9

32164,-30,0,22,9

32186,-30,0,22,9

32207,-30,0,22,9

32230,-30,0,22,9

32251,-30,0,22,9

32271,-30,0,22,9

32296,-30,0,22,9

32319,-30,0,22,9

32341,-30,0,22,9

32362,-30,0,22,9

32384,-30,0,22,9

32406,-30,0,22,9

32426,-30,0,22,9

32447,-30,0,22,9

32469,-30,0,22,9

32492,-30,0,22,9

32513,-30,0,22,9

32535,-30,0,22,9

32553,-30,0,22,9

32575,-30,0,22,9

32593,-30,0,22,9

32614,-30,0,22,9

32633,-30,0,22,9

32656,-30,0,22,9

32675,-30,0,22,9

32698,-30,0,22,9

32722,-30,0,22,9

32747,-30,0,22,9

32773,-30,0,22,9

32800,-30,0,22,9

32826,-30,0,22,9

32851,-30,0,22,9

32878,-30,0,22,9

32901,-30,0,22,9

32926,-30,0,22,9

32946,-30,0,22,9

32969,-30,0,22,9

32992,-30,0,22,9

33016,-30,0,22,9

33040,-30,0,22,9

33060,-30,0,22,9

33084,-30,0,22,9

33109,-30,0,22,9

33132,-30,0,22,9

33153,-30,0,22,9

33174,-30,0,22,9

33195,-30,0,22,9

33217,-30,0,22,9

33240,-30,0,22,9

33262,-30,0,22,9

33282,-30,0,22,9

33303,-30,0,22,9

33325,-30,0,22,9

33349,-30,0,22,9

33369,-30,0,22,9

33392,-30,0,22,9

33415,-30,0,22,9

33436,-30,0,22,9

33459,-30,0,22,9

33480,-30,0,22,9

33503,-30,0,22,9

33529,-30,0,22,9

33554,-30,0,22,9

33582,-30,0,22,9

33606,-30,0,22,9

33630,-30,0,22,9

33654,-30,0,22,9

33679,-30,0,22,9

33705,-30,0,22,9

33737,-30,0,22,9

33768,-30,0,22,9

33799,-30,0,-30,9

33830,-30,0,-30,9

33861,-30,0,22,9

33893,-30,0,22,9

33919,-30,0,22,9

33944,-30,0,22,9

33970,-30,0,22,9

33996,-30,0,22,9

34021,-30,0,22,5

34045,-30,0,22,5

34069,-30,0,22,9

34094,-30,0,22,9

34118,-30,0,22,9

34143,-30,0,22,9

34183,-30,0,22,9

34207,-30,0,22,9

34232,-30,0,22,9

34255,-30,0,22,9

34279,-30,0,22,9

34303,-30,0,22,9

34327,-30,0,22,9

34352,-30,0,22,9

34376,-30,0,22,9

34400,-30,0,22,9

34425,-30,0,22,9

34449,-30,0,22,9

34473,-30,0,22,9

34496,-30,0,22,9

34520,-30,0,22,9

34541,-30,0,22,9

34564,-30,0,22,9

34586,-30,0,22,9

34602,-30,0,22,9

34618,-30,0,22,9

34632,-30,0,22,9

34648,-30,0,22,9

34664,-30,0,22,9

34680,-30,0,22,9

34696,-30,0,22,9

34712,-30,0,22,9

34727,-30,0,22,9

34742,-30,0,22,9

34757,-30,0,22,9

34770,-30,0,22,9

34784,-30,0,22,9

34798,-30,0,22,9

34811,-30,0,22,9

34825,-30,0,22,9

34840,-30,0,22,9

34854,-30,0,22,9

34866,-30,0,22,9

34881,-30,0,22,9

34896,-30,0,22,9

34911,-30,0,22,9

34926,-30,0,22,9

34941,-30,0,22,9

34957,-30,0,22,9

34973,-30,0,22,9

34987,-30,0,22,9

35001,-30,0,22,9

35015,-30,0,22,9

35029,-30,0,22,9

35043,-30,0,22,9

35056,-30,0,22,9

35070,-30,0,22,9

35083,-30,0,22,9

35098,-30,0,22,9

35113,-30,0,22,9

35130,-30,0,22,9

35146,-30,0,22,9

35161,-30,0,22,9

35177,-30,0,22,9

35191,-30,0,22,9

35207,-30,0,22,9

35221,-30,0,22,9

35235,-30,0,22,9

35249,-30,0,22,9

35263,-30,0,22,9

35278,-30,0,22,9

35293,-30,0,22,9

35309,-30,0,22,9

35324,-30,0,22,9

35339,-30,0,22,9

35352,-30,0,22,9

35366,-30,0,-30,9

