EcoCar Motors Log
16:26:9
millis, motor1 Speed, motor2 Speed, motor1 Current, motor2 Current, Buck DCDC Voltage, Power, Direction, Cruise
38810,1021,0,268,5108,1023,false,false,false

38828,1021,0,268,268,1023,false,false,false

38852,1021,0,268,4876,1023,false,false,false

38875,1021,0,268,5112,1023,false,false,false

38893,1021,0,268,5112,1023,false,false,false

38912,5112,0,268,5112,1023,false,false,false

38931,1016,0,268,5112,1023,false,false,false

38955,1021,0,268,5112,1023,false,false,false

38974,1021,0,268,5112,1023,false,false,false

38997,1021,0,268,5112,1023,false,false,false

39021,1021,0,268,5112,1023,false,false,false

39040,1021,0,268,5112,1023,false,false,false

39068,1021,0,268,5112,1023,false,false,false

39093,1021,0,268,5112,1023,false,false,false

39125,1021,0,268,5112,1023,false,false,false

39152,1021,0,268,5112,1023,false,false,false

39184,1021,0,268,5112,1023,false,false,false

39211,1021,0,268,5112,1023,false,false,false

39236,1021,0,268,5112,1023,false,false,false

39265,1021,0,268,5112,1023,false,false,false

39291,1021,0,268,5112,1023,false,false,false

39307,1021,0,268,5112,1023,false,false,false

39321,1021,0,268,5112,1023,false,false,false

39335,1021,0,268,5112,1023,false,false,false

39349,1021,0,268,5112,1023,false,false,false

39363,1021,0,268,5112,1023,false,false,false

39377,1021,0,268,5112,1023,false,false,false

39392,1021,0,268,5112,1023,false,false,false

39406,1021,0,268,5112,1023,false,false,false

39422,1021,0,268,5112,1023,false,false,false

39436,1021,0,268,5112,1023,false,false,false

39450,1021,0,268,5112,1023,false,false,false

39467,1021,0,268,5112,1023,false,false,false

39479,1021,0,268,5112,1023,false,false,false

39495,1021,0,268,5112,1023,false,false,false

39509,1021,0,268,5112,1023,false,false,false

39524,1021,0,268,5112,1023,false,false,false

39539,1021,0,268,5112,1023,false,false,false

39553,1021,0,268,5112,1023,false,false,false

39568,1021,0,268,5112,1023,false,false,false

39586,1021,0,268,5112,1023,false,false,false

39603,1021,0,268,5112,1023,false,false,false

39618,1021,0,268,5112,1023,false,false,false

39632,1021,0,268,5112,1023,false,false,false

39649,1021,0,268,5112,1023,false,false,false

39665,1021,0,268,5112,1023,false,false,false

39679,1021,0,268,5112,1023,false,false,false

39695,1021,0,268,5112,1023,false,false,false

39715,1021,0,268,5112,1023,false,false,false

39732,1021,0,268,5112,1023,false,false,false

39747,1021,0,268,5112,1023,false,false,false

39762,1021,0,268,5112,1023,false,false,false

39778,1021,0,268,5112,1023,false,false,false

39792,1021,0,268,5112,1023,false,false,false

39809,1021,0,268,5112,1023,false,false,false

39826,1021,0,268,5112,1023,false,false,false

39841,1021,0,268,5112,1023,false,false,false

39859,1021,0,268,5112,1023,false,false,false

39875,1021,0,268,5112,1023,false,false,false

39890,1021,0,268,5112,1023,false,false,false

39908,1021,0,268,5112,1023,false,false,false

39923,1021,0,268,5112,1023,false,false,false

39940,1021,0,268,5112,1023,false,false,false

39957,1021,0,268,5112,1023,false,false,false

39974,1021,0,268,5112,1023,false,false,false

39988,1021,0,268,5112,1023,false,false,false

40005,1021,0,268,5112,1023,false,false,false

40022,1021,0,268,5112,1023,false,false,false

40039,1021,0,268,5112,1023,false,false,false

40057,1021,0,268,5112,1023,false,false,false

40074,1021,0,268,5112,1023,false,false,false

40092,1021,0,268,5112,1023,false,false,false

40110,1021,0,268,5112,1023,false,false,false

40127,1021,0,268,5112,2,false,false,false

40145,1021,0,268,5112,616,false,false,false

40163,1021,0,268,5112,624,false,false,false

40179,1021,0,268,5112,624,false,false,false

40194,1021,0,268,5112,624,false,false,false

40211,1021,0,268,5112,624,false,false,false

40227,1021,0,268,5112,624,false,false,false

40245,1021,0,268,5112,624,false,false,false

40262,1021,0,0,5112,624,false,false,false

40278,1021,0,0,5112,624,false,false,false

40294,1021,0,150,5112,624,false,false,false

40309,1021,0,150,5112,624,false,false,false

40326,1021,0,150,150,624,false,false,false

40342,1021,0,150,5014,624,false,false,false

40358,1021,0,150,5106,624,false,false,false

40374,1021,0,150,5106,624,false,false,false

40390,5106,0,150,5106,624,false,false,false

40405,1010,0,150,5106,624,false,false,false

40420,1021,0,150,5106,624,false,false,false

40436,1021,0,150,5106,624,false,false,false

40454,1021,0,150,5106,624,false,false,false

40470,1021,0,150,5106,624,false,false,false

40485,1021,0,150,5106,624,false,false,false

40502,1021,0,150,5106,624,false,false,false

40516,1021,0,150,5106,624,false,false,false

40533,1021,0,150,5106,624,false,false,false

40549,1021,0,150,5106,624,false,false,false

40566,1021,0,150,5106,624,false,false,false

40584,1021,0,150,5106,624,false,false,false

40605,1021,0,150,5106,624,false,false,false

40625,1021,0,150,5106,624,false,false,false

40645,1021,0,150,5106,624,false,false,false

40664,1021,0,150,5106,624,false,false,false

40681,1021,0,150,5106,624,false,false,false

40701,1021,0,150,5106,624,false,false,false

40718,1021,0,150,5106,624,false,false,false

40735,1021,0,150,5106,624,false,false,false

40751,1021,0,150,5106,624,false,false,false

40764,1021,0,150,5106,624,false,false,false

40783,1021,0,150,5106,624,false,false,false

40795,1021,0,150,5106,624,false,false,false

40809,1021,0,150,5106,624,false,false,false

40824,1021,0,150,5106,624,false,false,false

40838,1021,0,150,5106,624,false,false,false

40855,1021,0,150,5106,624,false,false,false

40869,1021,0,150,5106,624,false,false,false

40884,1021,0,150,5106,624,false,false,false

40898,1021,0,150,5106,624,false,false,false

40912,1021,0,150,5106,624,false,false,false

40926,1021,0,150,5106,624,false,false,false

40943,1021,0,150,5106,624,false,false,false

40959,1021,0,150,5106,624,false,false,false

40977,1021,0,150,5106,624,false,false,false

40997,1021,0,150,5106,624,false,false,false

41015,1021,0,150,5106,624,false,false,false

41032,1021,0,150,5106,624,false,false,false

41047,1021,0,150,5106,624,false,false,false

41064,1021,0,150,5106,624,false,false,false

41083,1021,0,150,5106,624,false,false,false

41099,1021,0,150,5106,624,false,false,false

41117,1021,0,150,5106,624,false,false,false

41134,1021,0,150,5106,624,false,false,false

41153,1021,0,150,5106,624,false,false,false

41170,1021,0,150,5106,624,false,false,false

41188,1021,0,150,5106,624,false,false,false

41205,1021,0,150,5106,624,false,false,false

41224,1021,0,150,5106,624,false,false,false

41239,1021,0,150,5106,624,false,false,false

41257,1021,0,150,5106,624,false,false,false

41276,1021,0,150,5106,624,false,false,false

41294,1021,0,150,5106,624,false,false,false

41310,1021,0,150,5106,624,false,false,false

41329,1021,0,150,5106,624,false,false,false

41348,1021,0,150,5106,624,false,false,false

41367,1021,0,150,5106,624,false,false,false

41381,1021,0,150,5106,624,false,false,false

41395,1021,0,150,5106,624,false,false,false

41411,1021,0,150,5106,624,false,false,false

41427,1021,0,150,5106,624,false,false,false

41442,1021,0,150,5106,624,false,false,false

41459,1021,0,150,5106,624,false,false,false

41479,1021,0,150,5106,624,false,false,false

41496,1021,0,150,5106,624,false,false,false

41513,1021,0,150,5106,624,false,false,false

41528,1021,0,150,5106,2,false,false,false

41543,1021,0,150,5106,206,false,false,false

41559,1021,0,150,5106,210,false,false,false

41576,1021,0,150,5106,210,false,false,false

41593,1021,0,150,5106,210,false,false,false

41613,1021,0,150,5106,210,false,false,false

41631,1021,0,150,5106,210,false,false,false

41647,1021,0,150,5106,210,false,false,false

41665,1021,0,65535,5106,210,false,false,false

41684,1021,0,255,5106,210,false,false,false

41705,1021,0,78,5106,210,false,false,false

41720,1021,0,78,5106,210,false,false,false

41735,1021,0,78,78,210,false,false,false

41754,1021,0,78,4942,210,false,false,false

41769,1021,0,78,5103,210,false,false,false

41787,1021,0,78,5103,210,false,false,false

41801,5103,0,78,5103,210,false,false,false

41819,1007,0,78,5103,210,false,false,false

41836,1021,0,78,5103,210,false,false,false

41853,1021,0,78,5103,210,false,false,false

41869,1021,0,78,5103,210,false,false,false

41885,1021,0,78,5103,210,false,false,false

41901,1021,0,78,5103,210,false,false,false

41917,1021,0,78,5103,210,false,false,false

41935,1021,0,78,5103,210,false,false,false

41952,1021,0,78,5103,210,false,false,false

41969,1021,0,78,5103,210,false,false,false

41985,1021,0,78,5103,210,false,false,false

42000,1021,0,78,5103,210,false,false,false

42017,1021,0,78,5103,210,false,false,false

42031,1021,0,78,5103,210,false,false,false

42048,1021,0,78,5103,210,false,false,false

42063,1021,0,78,5103,210,false,false,false

42082,1021,0,78,5103,210,false,false,false

42097,1021,0,78,5103,210,false,false,false

42115,1021,0,78,5103,210,false,false,false

42131,1021,0,78,5103,210,false,false,false

42147,1021,0,78,5103,210,false,false,false

42162,1021,0,78,5103,210,false,false,false

42178,1021,0,78,5103,210,false,false,false

42196,1021,0,78,5103,210,false,false,false

42217,1021,0,78,5103,210,false,false,false

42236,1021,0,78,5103,210,false,false,false

42253,1021,0,78,5103,210,false,false,false

42270,1021,0,78,5103,210,false,false,false

42287,1021,0,78,5103,210,false,false,false

42304,1021,0,78,5103,210,false,false,false

42324,1021,0,78,5103,210,false,false,false

42341,1021,0,78,5103,210,false,false,false

42358,1021,0,78,5103,210,false,false,false

42375,1021,0,78,5103,210,false,false,false

42389,1021,0,78,5103,210,false,false,false

42405,1021,0,78,5103,210,false,false,false

42421,1021,0,78,5103,210,false,false,false

42437,1021,0,78,5103,210,false,false,false

42454,1021,0,78,5103,210,false,false,false

42472,1021,0,78,5103,210,false,false,false

42489,1021,0,78,5103,210,false,false,false

42504,1021,0,78,5103,210,false,false,false

42522,1021,0,78,5103,210,false,false,false

42539,1021,0,78,5103,210,false,false,false

42554,1021,0,78,5103,210,false,false,false

42572,1021,0,78,5103,210,false,false,false

42586,1021,0,78,5103,210,false,false,false

42604,1021,0,78,5103,210,false,false,false

42621,1021,0,78,5103,210,false,false,false

42636,1021,0,78,5103,210,false,false,false

42651,1021,0,78,5103,210,false,false,false

42663,1021,0,78,5103,210,false,false,false

42676,1021,0,78,5103,210,false,false,false

42691,1021,0,78,5103,210,false,false,false

42708,1021,0,78,5103,210,false,false,false

42721,1021,0,78,5103,210,false,false,false

42737,1021,0,78,5103,210,false,false,false

42754,1021,0,78,5103,210,false,false,false

42770,1021,0,78,5103,210,false,false,false

42785,1021,0,78,5103,210,false,false,false

42801,1021,0,78,5103,210,false,false,false

42816,1021,0,78,5103,210,false,false,false

42831,1021,0,78,5103,210,false,false,false

42849,1021,0,78,5103,210,false,false,false

42867,1021,0,78,5103,210,false,false,false

42884,1021,0,78,5103,210,false,false,false

42908,1021,0,78,5103,210,false,false,false

42933,1021,0,78,5103,2,false,false,false

42957,1021,0,78,5103,27,false,false,false

42983,1021,0,78,5103,42,false,false,false

43008,1021,0,78,5103,42,false,false,false

43033,1021,0,78,5103,42,false,false,false

43057,1021,0,78,5103,42,false,false,false

43080,1021,0,78,5103,42,false,false,false

43104,1021,0,78,5103,42,false,false,false

43130,1021,0,65535,5103,42,false,false,false

43154,1021,0,255,5103,42,false,false,false

43177,1021,0,60,5103,42,false,false,false

43202,1021,0,60,5103,42,false,false,false

43226,1021,0,60,60,42,false,false,false

43250,1021,0,60,4924,42,false,false,false

43271,1021,0,60,5099,42,false,false,false

43298,1021,0,60,5099,42,false,false,false

43324,5099,0,60,5099,42,false,false,false

43351,1003,0,60,5099,42,false,false,false

43376,1021,0,60,5099,42,false,false,false

43401,1021,0,60,5099,42,false,false,false

43425,1021,0,60,5099,42,false,false,false

43449,1021,0,60,5099,42,false,false,false

43473,1021,0,60,5099,42,false,false,false

43499,1021,0,60,5099,42,false,false,false

43519,1021,0,60,5099,42,false,false,false

43535,1021,0,60,5099,42,false,false,false

43555,1021,0,60,5099,42,false,false,false

43573,1021,0,60,5099,42,false,false,false

43593,1021,0,60,5099,42,false,false,false

43612,1021,0,60,5099,42,false,false,false

43630,1021,0,60,5099,42,false,false,false

43648,1021,0,60,5099,42,false,false,false

43665,1021,0,60,5099,42,false,false,false

43683,1021,0,60,5099,42,false,false,false

43708,1021,0,60,5099,42,false,false,false

43732,1021,0,60,5099,42,false,false,false

43749,1021,0,60,5099,42,false,false,false

43770,1021,0,60,5099,42,false,false,false

43791,1021,0,60,5099,42,false,false,false

43807,1021,0,60,5099,42,false,false,false

43825,1021,0,60,5099,42,false,false,false

43846,1021,0,60,5099,42,false,false,false

43867,1021,0,60,5099,42,false,false,false

43885,1021,0,60,5099,42,false,false,false

43905,1021,0,60,5099,42,false,false,false

43925,1021,0,60,5099,42,false,false,false

43942,1021,0,60,5099,42,false,false,false

43960,1021,0,60,5099,42,false,false,false

43975,1021,0,60,5099,42,false,false,false

43992,1021,0,60,5099,42,false,false,false

44008,1021,0,60,5099,42,false,false,false

44025,1021,0,60,5099,42,false,false,false

44041,1021,0,60,5099,42,false,false,false

44058,1021,0,60,5099,42,false,false,false

44076,1021,0,60,5099,42,false,false,false

44093,1021,0,60,5099,42,false,false,false

44111,1021,0,60,5099,42,false,false,false

44128,1021,0,60,5099,42,false,false,false

44145,1021,0,60,5099,42,false,false,false

44162,1021,0,60,5099,42,false,false,false

44178,1021,0,60,5099,42,false,false,false

44196,1021,0,60,5099,42,false,false,false

44215,1021,0,60,5099,42,false,false,false

44232,1021,0,60,5099,42,false,false,false

44250,1021,0,60,5099,42,false,false,false

44269,1021,0,60,5099,42,false,false,false

44287,1021,0,60,5099,42,false,false,false

44305,1021,0,60,5099,42,false,false,false

44323,1021,0,60,5099,42,false,false,false

44341,1021,0,60,5099,42,false,false,false

44361,1021,0,60,5099,42,false,false,false

44381,1021,0,60,5099,42,false,false,false

44401,1021,0,60,5099,42,false,false,false

44419,1021,0,60,5099,42,false,false,false

44438,1021,0,60,5099,42,false,false,false

44459,1021,0,60,5099,42,false,false,false

44479,1021,0,60,5099,42,false,false,false

44499,1021,0,60,5099,42,false,false,false

44517,1021,0,60,5099,42,false,false,false

44536,1021,0,60,5099,42,false,false,false

44555,1021,0,60,5099,42,false,false,false

44573,1021,0,60,5099,42,false,false,false

44591,1021,0,60,5099,42,false,false,false

44609,1021,0,60,5099,42,false,false,false

44630,1021,0,60,5099,2,false,false,false

44649,1021,0,60,5099,27,false,false,false

44666,1021,0,60,5099,38,false,false,false

44685,1021,0,60,5099,38,false,false,false

44703,1021,0,60,5099,38,false,false,false

44720,1021,0,60,5099,38,false,false,false

44737,1021,0,60,5099,38,false,false,false

44755,1021,0,60,5099,38,false,false,false

44772,1021,0,65535,5099,38,false,false,false

44789,1021,0,255,5099,38,false,false,false

44805,1021,0,65,5099,38,false,false,false

44822,1021,0,65,5099,38,false,false,false

44839,1021,0,65,65,38,false,false,false

44857,1021,0,65,4929,38,false,false,false

44874,1021,0,65,5101,38,false,false,false

44890,1021,0,65,5101,38,false,false,false

44909,5101,0,65,5101,38,false,false,false

44928,1005,0,65,5101,38,false,false,false

44947,1020,0,65,5101,38,false,false,false

44966,1020,0,65,5101,38,false,false,false

44984,1020,0,65,5101,38,false,false,false

45002,1020,0,65,5101,38,false,false,false

45019,1020,0,65,5101,38,false,false,false

45037,1020,0,65,5101,38,false,false,false

45055,1020,0,65,5101,38,false,false,false

45073,1020,0,65,5101,38,false,false,false

45092,1020,0,65,5101,38,false,false,false

45108,1020,0,65,5101,38,false,false,false

45127,1020,0,65,5101,38,false,false,false

45144,1020,0,65,5101,38,false,false,false

45161,1020,0,65,5101,38,false,false,false

45178,1020,0,65,5101,38,false,false,false

45196,1020,0,65,5101,38,false,false,false

45213,1020,0,65,5101,38,false,false,false

45231,1020,0,65,5101,38,false,false,false

45248,1020,0,65,5101,38,false,false,false

45266,1020,0,65,5101,38,false,false,false

45283,1020,0,65,5101,38,false,false,false

45300,1020,0,65,5101,38,false,false,false

45319,1020,0,65,5101,38,false,false,false

45338,1020,0,65,5101,38,false,false,false

45355,1020,0,65,5101,38,false,false,false

45374,1020,0,65,5101,38,false,false,false

45392,1020,0,65,5101,38,false,false,false

45410,1020,0,65,5101,38,false,false,false

45428,1020,0,65,5101,38,false,false,false

45447,1020,0,65,5101,38,false,false,false

45467,1020,0,65,5101,38,false,false,false

45487,1020,0,65,5101,38,false,false,false

45506,1020,0,65,5101,38,false,false,false

45525,1020,0,65,5101,38,false,false,false

45545,1020,0,65,5101,38,false,false,false

45564,1020,0,65,5101,38,false,false,false

45584,1020,0,65,5101,38,false,false,false

45602,1020,0,65,5101,38,false,false,false

45620,1020,0,65,5101,38,false,false,false

45637,1020,0,65,5101,38,false,false,false

45656,1020,0,65,5101,38,false,false,false

45673,1020,0,65,5101,38,false,false,false

45690,1020,0,65,5101,38,false,false,false

45709,1020,0,65,5101,38,false,false,false

45728,1020,0,65,5101,38,false,false,false

45746,1020,0,65,5101,38,false,false,false

45764,1020,0,65,5101,38,false,false,false

45780,1020,0,65,5101,38,false,false,false

45794,1020,0,65,5101,38,false,false,false

45810,1020,0,65,5101,38,false,false,false

45829,1020,0,65,5101,38,false,false,false

45849,1020,0,65,5101,38,false,false,false

45867,1020,0,65,5101,38,false,false,false

45882,1020,0,65,5101,38,false,false,false

45898,1020,0,65,5101,38,false,false,false

45914,1020,0,65,5101,38,false,false,false

45930,1020,0,65,5101,38,false,false,false

45947,1020,0,65,5101,38,false,false,false

45962,1020,0,65,5101,38,false,false,false

45980,1020,0,65,5101,38,false,false,false

45995,1020,0,65,5101,38,false,false,false

46012,1020,0,65,5101,38,false,false,false

46031,1020,0,65,5101,38,false,false,false

46050,1020,0,65,5101,38,false,false,false

46068,1020,0,65,5101,38,false,false,false

46087,1020,0,65,5101,38,false,false,false

46105,1020,0,65,5101,38,false,false,false

46124,1020,0,65,5101,2,false,false,false

46144,1020,0,65,5101,27,false,false,false

46163,1020,0,65,5101,38,false,false,false

46178,1020,0,65,5101,38,false,false,false

46196,1020,0,65,5101,38,false,false,false

46215,1020,0,65,5101,38,false,false,false

46232,1020,0,65,5101,38,false,false,false

46247,1020,0,65,5101,38,false,false,false

46262,1020,0,65535,5101,38,false,false,false

46280,1020,0,255,5101,38,false,false,false

46296,1020,0,60,5101,38,false,false,false

46315,1020,0,60,5101,38,false,false,false

46332,1020,0,60,60,38,false,false,false

46348,1020,0,60,4924,38,false,false,false

46362,1020,0,60,5099,38,false,false,false

46377,1020,0,60,5099,38,false,false,false

46391,5099,0,60,5099,38,false,false,false

46407,1003,0,60,5099,38,false,false,false

46426,993,0,60,5099,38,false,false,false

46445,993,0,60,5099,38,false,false,false

46462,993,0,60,5099,38,false,false,false

46481,993,0,60,5099,38,false,false,false

46500,993,0,60,5099,38,false,false,false

46519,993,0,60,5099,38,false,false,false

46538,993,0,60,5099,38,false,false,false

46558,993,0,60,5099,38,false,false,false

46577,993,0,60,5099,38,false,false,false

46597,993,0,60,5099,38,false,false,false

46615,993,0,60,5099,38,false,false,false

46633,993,0,60,5099,38,false,false,false

46654,993,0,60,5099,38,false,false,false

46672,993,0,60,5099,38,false,false,false

46691,993,0,60,5099,38,false,false,false

46710,993,0,60,5099,38,false,false,false

46728,993,0,60,5099,38,false,false,false

46744,993,0,60,5099,38,false,false,false

46763,993,0,60,5099,38,false,false,false

46782,993,0,60,5099,38,false,false,false

46800,993,0,60,5099,38,false,false,false

46815,993,0,60,5099,38,false,false,false

46832,993,0,60,5099,38,false,false,false

46850,993,0,60,5099,38,false,false,false

46865,993,0,60,5099,38,false,false,false

46881,993,0,60,5099,38,false,false,false

46896,993,0,60,5099,38,false,false,false

46912,993,0,60,5099,38,false,false,false

46927,993,0,60,5099,38,false,false,false

46942,993,0,60,5099,38,false,false,false

46957,993,0,60,5099,38,false,false,false

46973,993,0,60,5099,38,false,false,false

46990,993,0,60,5099,38,false,false,false

47008,993,0,60,5099,38,false,false,false

47024,993,0,60,5099,38,false,false,false

47042,993,0,60,5099,38,false,false,false

47061,993,0,60,5099,38,false,false,false

47077,993,0,60,5099,38,false,false,false

47094,993,0,60,5099,38,false,false,false

47114,993,0,60,5099,38,false,false,false

47134,993,0,60,5099,38,false,false,false

47153,993,0,60,5099,38,false,false,false

47170,993,0,60,5099,38,false,false,false

47189,993,0,60,5099,38,false,false,false

47206,993,0,60,5099,38,false,false,false

47223,993,0,60,5099,38,false,false,false

47239,993,0,60,5099,38,false,false,false

47258,993,0,60,5099,38,false,false,false

47278,993,0,60,5099,38,false,false,false

47297,993,0,60,5099,38,false,false,false

47315,993,0,60,5099,38,false,false,false

47335,993,0,60,5099,38,false,false,false

47355,993,0,60,5099,38,false,false,false

47375,993,0,60,5099,38,false,false,false

47394,993,0,60,5099,38,false,false,false

47413,993,0,60,5099,38,false,false,false

47433,993,0,60,5099,38,false,false,false

47451,993,0,60,5099,38,false,false,false

47470,993,0,60,5099,38,false,false,false

47489,993,0,60,5099,38,false,false,false

47507,993,0,60,5099,38,false,false,false

47527,993,0,60,5099,38,false,false,false

47547,993,0,60,5099,38,false,false,false

47566,993,0,60,5099,38,false,false,false

47586,993,0,60,5099,38,false,false,false

47604,993,0,60,5099,38,false,false,false

47623,993,0,60,5099,2,false,false,false

47643,993,0,60,5099,27,false,false,false

47663,993,0,60,5099,38,false,false,false

47682,993,0,60,5099,38,false,false,false

47698,993,0,60,5099,38,false,false,false

47718,993,0,60,5099,38,false,false,false

47737,993,0,60,5099,38,false,false,false

